time_stamp,percentage_left,battery_capacity_left
0.0008311271667480469,100.0,100.0
0.5013461112976074,100.0,100.0
1.00191330909729,100.0,100.0
1.5020856857299805,100.0,100.0
2.0020949840545654,100.0,100.0
2.5028533935546875,99.99703092928279,99.99703092928279
3.0028586387634277,99.9872033269661,99.9872033269661
3.504673480987549,99.96991306803723,99.96991306803723
4.004919528961182,99.94572977985845,99.94572977985845
4.50568413734436,99.91453256702431,99.91453256702431
5.027171611785889,99.87494302570434,99.87494302570434
5.527385950088501,99.82987064937343,99.82987064937343
6.028234004974365,99.77767718722093,99.77767718722093
6.530949115753174,99.71832046336772,99.71832046336772
7.031158685684204,99.65214713295062,99.65214713295062
7.53297758102417,99.5789398796213,99.5789398796213
8.039467573165894,99.49791754785204,99.49791754785204
8.53952693939209,99.41092253636094,99.41092253636094
9.043299913406372,99.31622187288562,99.31622187288562
9.543620347976685,99.21525602395911,99.21525602395911
10.046425580978394,99.10702294369636,99.10702294369636
10.549775838851929,98.99154450786054,98.99154450786054
11.050007581710815,98.86957644255398,98.86957644255398
11.55001163482666,98.74084549053333,98.74084549053333
12.053181886672974,98.60462428797176,98.60462428797176
12.564860820770264,98.45888242399427,98.45888242399427
13.067075252532959,98.30838046379867,98.30838046379867
13.574757814407349,98.1489296202513,98.1489296202513
14.077632188796997,97.98413162879592,97.98413162879592
14.579037427902222,97.81293667468033,97.81293667468033
15.079688310623169,97.63520515757847,97.63520515757847
15.58085584640503,97.45018689451946,97.45018689451946
16.081197023391724,97.25838141087186,97.25838141087186
16.581928968429565,97.05950237888672,97.05950237888672
17.082091331481934,96.8538228641602,96.8538228641602
17.58245849609375,96.64108446246006,96.64108446246006
18.083961248397827,96.42100908695274,96.42100908695274
18.58787989616394,96.19313961550783,96.19313961550783
19.089161157608032,95.95919906736417,95.95919906736417
19.589236736297607,95.71848783926755,95.71848783926755
20.089337587356567,95.47100092668786,95.47100092668786
20.622783184051514,95.19956377778306,95.19956377778306
21.12293553352356,94.93776427262236,94.93776427262236
21.62301254272461,94.66887188152673,94.66887188152673
22.126039266586304,94.39150548083467,94.39150548083467
22.627461910247803,94.10811780921333,94.10811780921333
23.128605842590332,93.8177401470037,93.8177401470037
23.628806591033936,93.52088245262838,93.52088245262838
24.1331627368927,93.21465983914949,93.21465983914949
24.634332418441772,92.90353450007014,92.90353450007014
25.13434624671936,92.58604840041316,92.58604840041316
25.63833451271057,92.25894072627754,92.25894072627754
26.144923448562622,91.92307488519205,91.92307488519205
26.647084712982178,91.58305824140345,91.58305824140345
27.14935326576233,91.23605818460959,91.23605818460959
27.649389266967773,90.88361653061118,90.88361653061118
28.14996576309204,90.5236694859065,90.5236694859065
28.649977684020996,90.15720632187535,90.15720632187535
29.156095027923584,89.77940900966706,89.77940900966706
29.67425513267517,89.38523572289571,89.38523572289571
30.17552924156189,88.99675782033553,88.99675782033553
30.675533533096313,88.60235232842453,88.60235232842453
31.177154064178467,88.19956473737562,88.19956473737562
31.67978572845459,87.7889505881405,87.7889505881405
32.17982816696167,87.37464648057184,87.37464648057184
32.68700313568115,86.95200107066991,86.95200107066991
33.187434673309326,86.53497598140599,86.53497598140599
33.68932366371155,86.1167363481637,86.1167363481637
34.18977618217468,85.6996943709171,85.6996943709171
34.68988037109375,85.28294147619766,85.28294147619766
35.18992328643799,84.86623964279057,84.86623964279057
35.72763204574585,84.41814960608048,84.41814960608048
36.227733850479126,84.00139929422897,84.00139929422897
36.72780203819275,83.58467699656052,83.58467699656052
37.232818603515625,83.16383025615575,83.16383025615575
37.73557448387146,82.74486841330094,82.74486841330094
38.235615968704224,82.32816816935104,82.32816816935104
38.7478187084198,81.90133295028569,81.90133295028569
39.24814033508301,81.48439925481043,81.48439925481043
39.755380153656006,81.06170059809249,81.06170059809249
40.255855560302734,80.64463895131311,80.64463895131311
40.75825834274292,80.22597254881423,80.22597254881423
41.25826716423035,79.80929992168308,79.80929992168308
41.77033066749573,79.3825811303572,79.3825811303572
42.270341634750366,78.96590651640456,78.96590651640456
42.787150144577026,78.53523315557997,78.53523315557997
43.28851842880249,78.11742744415164,78.11742744415164
43.78857111930847,77.70071766345859,77.70071766345859
44.28873372077942,77.28391609161258,77.28391609161258
44.79289269447327,76.86378420958083,76.86378420958083
45.29510951042175,76.44527158706546,76.44527158706546
45.7966787815094,76.02729858526747,76.02729858526747
46.29682731628418,75.61050972907901,75.61050972907901
46.80088496208191,75.19046268432498,75.19046268432498
47.31381344795227,74.7630254583474,74.7630254583474
47.827004194259644,74.3353678938663,74.3353678938663
48.32861256599426,73.91736230819583,73.91736230819583
48.83105516433716,73.49866073895653,73.49866073895653
49.33122539520264,73.0818530079639,73.0818530079639
49.8372323513031,72.66018193532189,72.66018193532189
50.340598821640015,72.24071106880069,72.24071106880069
50.84798336029053,71.81789161333602,71.81789161333602
51.37127685546875,71.38181509146254,71.38181509146254
51.871416091918945,70.96503358651361,70.96503358651361
52.371466875076294,70.54832619000635,70.54832619000635
52.87510395050049,70.1286296205636,70.1286296205636
53.376153230667114,69.71108954716883,69.71108954716883
53.8776912689209,69.29314217536809,69.29314217536809
54.3914794921875,68.86498909760675,68.86498909760675
54.89184236526489,68.44802460639836,68.44802460639836
55.39189434051514,68.03131542175176,68.03131542175176
55.89210844039917,67.61447073587937,67.61447073587937
56.395607471466064,67.19488920340103,67.19488920340103
56.89600944519043,66.77788934677007,66.77788934677007
57.39613652229309,66.36111757724645,66.36111757724645
57.89881110191345,65.94222288895807,65.94222288895807
58.39994835853577,65.52460930316808,65.52460930316808
58.90041375160217,65.10755580235681,65.10755580235681
59.40329122543335,64.68849203555943,64.68849203555943
59.903759479522705,64.27143694529099,64.27143694529099
60.41162610054016,63.848215754520524,63.84821575452052
60.91526222229004,63.42852017848851,63.42852017848851
61.41559839248657,63.011574164719995,63.011574164719995
61.9156551361084,62.5948610064304,62.594861006430406
62.41881608963013,62.17556060919326,62.17556060919326
62.938037157058716,61.742877181064706,61.7428771810647
63.43949365615845,61.32499775855899,61.324997758559
63.93958830833435,60.908253208489825,60.908253208489825
64.44212889671326,60.489469980887186,60.489469980887186
64.9483413696289,60.067627048186075,60.067627048186075
65.45163798332214,59.6482143955346,59.64821439553461
65.96001815795898,59.22456603814326,59.22456603814325
66.46028232574463,58.8076832052982,58.8076832052982
66.96567797660828,58.386521156322566,58.38652115632257
67.4721736907959,57.96444318263889,57.964443182638895
67.97629427909851,57.54434408316176,57.54434408316176
68.48039627075195,57.12686488029508,57.12686488029508
68.98200845718384,56.71702774478149,56.71702774478149
69.48325657844543,56.315167889632676,56.315167889632676
69.9866111278534,55.918125069025415,55.918125069025415
70.48727416992188,55.52532533610531,55.52532533610531
70.98728060722351,55.13338912675276,55.13338912675277
71.48733854293823,54.74136106897555,54.74136106897554
71.99587202072144,54.34269192215311,54.34269192215311
72.49612998962402,53.95390418496518,53.95390418496519
72.9964873790741,53.571821915869634,53.571821915869634
73.49648976325989,53.19686414387645,53.19686414387645
74.0028166770935,52.82420221870673,52.82420221870672
74.50407552719116,52.46249335490341,52.4624933549034
75.01127219200134,52.10346286830342,52.10346286830342
75.51134490966797,51.75645343481816,51.75645343481816
76.01215934753418,51.41612543179125,51.41612543179125
76.51436114311218,51.081753546599764,51.08175354659976
77.0440034866333,50.736428855407446,50.736428855407446
77.54436230659485,50.41746279002348,50.41746279002348
78.04723834991455,50.1041346660063,50.1041346660063
78.54910707473755,49.79842051599469,49.79842051599469
79.05207061767578,49.49906396701003,49.49906396701003
