time_stamp,percentage_left,battery_capacity_left
0.034688472747802734,100.0,100.0
0.5430095195770264,100.0,100.0
1.0430362224578857,100.0,100.0
1.5666515827178955,100.0,100.0
2.0667498111724854,99.99999259766068,99.99999259766068
2.5708119869232178,99.99642687598434,99.99642687598434
3.0761945247650146,99.98581126140482,99.98581126140482
3.578155755996704,99.96814568571435,99.96814568571435
4.081183910369873,99.94345256486713,99.94345256486713
4.5813727378845215,99.91194064668328,99.91194064668328
5.081439018249512,99.87359522659212,99.87359522659212
5.5824878215789795,99.82827313700942,99.82827313700942
6.085916996002197,99.77565153713782,99.77565153713782
6.585999488830566,99.71631810424904,99.71631810424904
7.092430114746094,99.64913471408958,99.64913471408958
7.593339443206787,99.57591201749834,99.57591201749834
8.094427347183228,99.49568228097807,99.49568228097807
8.594916820526123,99.4083012247592,99.4083012247592
9.095011949539185,99.31380605586517,99.31380605586517
9.595316648483276,99.21249914582103,99.21249914582103
10.09668755531311,99.10399297513469,99.10399297513469
10.596835613250732,98.98884126973236,98.98884126973236
11.098684549331665,98.86640091392907,98.86640091392907
11.598713159561157,98.73723219116637,98.73723219116637
12.112796545028687,98.59724699950756,98.59724699950756
12.61310338973999,98.45406702117269,98.45406702117269
13.113154411315918,98.30387482208593,98.30387482208593
13.62253737449646,98.14391762998889,98.14391762998889
14.12271523475647,97.98005388657539,97.98005388657539
14.623090505599976,97.8092297093313,97.8092297093313
15.124979734420776,97.63091182382533,97.63091182382533
15.62518048286438,97.44588456703687,97.44588456703687
16.125273942947388,97.2537904940151,97.2537904940151
16.627013444900513,97.05433798277208,97.05433798277208
17.128713130950928,96.84789558139538,96.84789558139538
17.628861904144287,96.63498133891349,96.63498133891349
18.12889862060547,96.41530050662988,96.41530050662988
18.62895655632019,96.18863978503035,96.18863978503035
19.138519287109375,95.95040356128867,95.95040356128867
19.642494201660156,95.7076831019161,95.7076831019161
20.145010232925415,95.45869631105306,95.45869631105306
20.64504384994507,95.2039932731466,95.2039932731466
21.15874171257019,94.93521094504692,94.93521094504692
21.658849954605103,94.66638446424119,94.66638446424119
22.16152262687683,94.38906419892841,94.38906419892841
22.67063856124878,94.10129725741457,94.10129725741457
23.176522493362427,93.80833647550304,93.80833647550304
23.679882287979126,93.50967304792349,93.50967304792349
24.17988419532776,93.20594180771816,93.20594180771816
24.68413472175598,92.89277030534701,92.89277030534701
25.184180974960327,92.57510961685634,92.57510961685634
25.684194803237915,92.25021029599509,92.25021029599509
26.186530590057373,91.91702856032514,91.91702856032514
26.694775342941284,91.57293623952216,91.57293623952216
27.198498964309692,91.22468900020505,91.22468900020505
27.698737621307373,90.87182427596407,90.87182427596407
28.20085048675537,90.51055120323576,90.51055120323576
28.700966596603394,90.14367673433982,90.14367673433982
29.202236652374268,89.76907097789366,89.76907097789366
29.71134614944458,89.38164211960122,89.38164211960122
30.213125228881836,88.99284959523794,88.99284959523794
30.71313166618347,88.59838800306731,88.59838800306731
31.219330072402954,88.19198051285743,88.19198051285743
31.71936345100403,87.78357355679347,87.78357355679347
32.21950387954712,87.3691387716762,87.3691387716762
32.72660517692566,86.94655515192268,86.94655515192268
33.22671675682068,86.52979629673877,86.52979629673877
33.72772479057312,86.11228999930937,86.11228999930937
34.23857259750366,85.68658468562681,85.68658468562681
34.73866319656372,85.26984351315417,85.26984351315417
35.2584924697876,84.83665324686287,84.83665324686287
35.760621309280396,84.41821433542488,84.41821433542488
36.262032985687256,84.00037266252754,84.00037266252754
36.76208019256592,83.58366784888821,83.58366784888821
37.2731351852417,83.15778948305366,83.15778948305366
37.77335286140442,82.74094221431332,82.74094221431332
38.275277614593506,82.32267218270219,82.32267218270219
38.77555966377258,81.90577126978155,81.90577126978155
39.2755868434906,81.48908294676062,81.48908294676062
39.77801966667175,81.07038952348944,81.07038952348944
40.27980375289917,80.65223691302852,80.65223691302852
40.807806968688965,80.21223522661444,80.21223522661444
41.31517291069031,79.7894316657217,79.7894316657217
41.82262563705444,79.36655558584448,79.36655558584448
42.330655574798584,78.94319849648393,78.94319849648393
42.831950426101685,78.52545397915758,78.52545397915758
43.33273434638977,78.10813484031277,78.10813484031277
43.83276987075806,77.69143936473446,77.69143936473446
44.35198640823364,77.25875931420244,77.25875931420244
44.8567898273468,76.8380909903677,76.8380909903677
45.35715198516846,76.42112351892708,76.42112351892708
45.860591173172,76.00159185566821,76.00159185566821
46.360600233078,75.58491902985492,75.58491902985492
46.86274242401123,75.16646780012367,75.16646780012367
47.36867928504944,74.74485494135139,74.74485494135139
47.86889147758484,74.32801263966479,74.32801263966479
48.374441385269165,73.9067216459743,73.9067216459743
48.876524925231934,73.48831949073393,73.48831949073393
49.37658071517944,73.07160752453723,73.07160752453723
49.88646173477173,72.64670707224128,72.64670707224128
50.387627363204956,72.22907004195767,72.22907004195767
50.888842821121216,71.81139148710487,71.81139148710487
51.392587423324585,71.39160511333066,71.39160511333066
51.89670276641846,70.97150978881436,70.97150978881436
52.398200273513794,70.55359619297899,70.55359619297899
52.913371086120605,70.12428857324835,70.12428857324835
53.41337704658508,69.70761813162085,69.70761813162085
53.922454595565796,69.28338743685003,69.28338743685003
54.42279815673828,68.86643566129919,68.86643566129919
54.92409873008728,68.44868577955481,68.44868577955481
55.43071985244751,68.02650270301417,68.02650270301417
55.9310519695282,67.6095604642065,67.6095604642065
56.43782424926758,67.1872512245011,67.1872512245011
56.93908381462097,66.76953631081498,66.76953631081498
57.45075798034668,66.34314236480313,66.34314236480313
57.95445895195007,65.92339274722653,65.92339274722653
58.46017026901245,65.5019676430853,65.5019676430853
58.96017241477966,65.08530097641862,65.08530097641862
59.46017551422119,64.66863252161261,64.66863252161261
59.96640181541443,64.24677766798254,64.24677766798254
60.470547914505005,63.82665730951545,63.82665730951544
60.97105360031128,63.40957023142095,63.40957023142096
61.474167346954346,62.990310166660116,62.990310166660116
61.97452735900879,62.57334507940527,62.57334507940527
62.47941851615906,62.15260324317531,62.152603243175314
63.00724744796753,61.71274679341233,61.712746793412336
63.51045274734497,61.29341043470619,61.29341043470618
64.01454973220825,60.873330806079686,60.87333080607968
64.5221779346466,60.450308496140615,60.450308496140615
65.02863264083862,60.02826390105801,60.02826390105801
65.52873301506042,59.611514582617254,59.611514582617254
66.02895092964172,59.19466671783047,59.19466671783047
66.53057289123535,58.776649211231046,58.776649211231046
67.03098607063293,58.35963882444617,58.35963882444617
67.53331804275513,57.941030238452726,57.941030238452726
68.03413558006287,57.52368348278918,57.523683482789174
68.55217838287354,57.091982140524365,57.091982140524365
69.0549829006195,56.67297956782895,56.67297956782895
69.55514192581177,56.25618196962593,56.25618196962593
70.05523586273193,55.839437618238904,55.839437618238904
70.55630087852478,55.421884233140126,55.421884233140126
71.06658816337585,54.99664582250831,54.99664582250831
71.56737112998962,54.57932807443855,54.57932807443855
72.06811594963074,54.16219789171868,54.16219789171868
72.57542896270752,53.74321629595248,53.74321629595248
73.07747530937195,53.335634435599474,53.335634435599474
73.57756495475769,52.93672578526828,52.93672578526828
74.08209085464478,52.5410834597307,52.5410834597307
74.58299779891968,52.15527674522393,52.15527674522393
75.08302545547485,51.77714627622551,51.7771462762255
75.59950971603394,51.39375155142606,51.39375155142606
76.10146760940552,51.02826928893591,51.02826928893591
76.60160613059998,50.67095567233605,50.67095567233605
77.10677456855774,50.31695026858378,50.31695026858378
77.60735893249512,49.97334087700323,49.97334087700323
78.10963225364685,49.63580589714243,49.63580589714243
78.61387801170349,49.30381605081788,49.30381605081788
79.12461113929749,48.974630116139366,48.974630116139366
79.62890005111694,48.65659534893941,48.65659534893941
80.13084435462952,48.346706671397335,48.346706671397335
80.6309711933136,48.04484633552378,48.04484633552378
81.13331866264343,47.749215715532785,47.749215715532785
81.6388931274414,47.45904673099256,47.45904673099256
82.15822291374207,47.168196070844616,47.168196070844616
82.65992283821106,46.89444162152688,46.89444162152688
83.17848944664001,46.61886750624025,46.61886750624025
83.6810622215271,46.3588300188125,46.3588300188125
84.18298029899597,46.106155920586886,46.106155920586886
84.68762969970703,45.85917660514943,45.85917660514943
85.18994975090027,45.62040951757468,45.62040951757468
85.69058012962341,45.389370146106856,45.389370146106856
86.20140981674194,45.16071090457477,45.16071090457477
86.70863485336304,44.940754059323375,44.940754059323375
87.20904350280762,44.7308775611914,44.7308775611914
87.7093026638031,44.52819869579867,44.52819869579867
88.20936131477356,44.33243118220837,44.33243118220837
88.71120882034302,44.14282240969114,44.14282240969114
89.21131324768066,43.960977806887364,43.960977806887364
89.71308875083923,43.78563260277588,43.78563260277588
90.21924304962158,43.61581573203389,43.61581573203389
90.72369623184204,43.453505896230034,43.453505896230034
91.24009656906128,43.294532183327895,43.294532183327895
91.74251818656921,43.14701656982968,43.14701656982968
92.24296689033508,43.0070736513845,43.0070736513845
92.74359893798828,42.87408836070499,42.87408836070499
93.24737787246704,42.747369519974086,42.747369519974086
93.74747395515442,42.628634884273524,42.628634884273524
94.2491705417633,42.516415867004106,42.516415867004106
94.74924612045288,42.41125701766005,42.41125701766005
95.25261878967285,42.31249670580773,42.31249670580773
95.75303268432617,42.221413170532806,42.221413170532806
96.25364995002747,42.13723117881799,42.13723117881799
96.75535345077515,42.05996112892773,42.05996112892773
97.26244235038757,41.98889044548,41.98889044548
97.76366090774536,41.92556984796902,41.92556984796902
98.2730462551117,41.868469189940576,41.868469189940576
98.77315783500671,41.81935556163322,41.81935556163322
99.27789974212646,41.776763757590096,41.776763757590096
99.77984690666199,41.7414000667379,41.7414000667379
100.28489518165588,41.712877493805685,41.712877493805685
100.78611469268799,41.69174612846787,41.69174612846787
101.28629779815674,41.67767877475591,41.67767877475591
101.78666186332703,41.67048215998967,41.67048215998967
