time_stamp,percentage_left,battery_capacity_left
0.0033111572265625,100.0,100.0
0.5062007904052734,99.99926767832349,99.99926767832349
1.0228819847106934,99.99778972514024,99.99778972514024
1.5246295928955078,99.99638551989024,99.99638551989024
2.035935640335083,99.99485882961977,99.99485882961977
2.54398775100708,99.98983612808104,99.98983612808104
3.0440754890441895,99.97807914985735,99.97807914985735
3.5473039150238037,99.9593329832946,99.9593329832946
4.047835826873779,99.93397125345737,99.93397125345737
4.550383806228638,99.90192418900908,99.90192418900908
5.05488657951355,99.8633079678536,99.8633079678536
5.559924125671387,99.8183571826755,99.8183571826755
6.060499668121338,99.76745940140344,99.76745940140344
6.568023204803467,99.70944202132638,99.70944202132638
7.080096244812012,99.64470466347981,99.64470466347981
7.587786436080933,99.57438546477822,99.57438546477822
8.094385147094727,99.49805415166583,99.49805415166583
8.594783067703247,99.41677112676732,99.41677112676732
9.112837076187134,99.3270483914417,99.3270483914417
9.61586046218872,99.23453965625419,99.23453965625419
10.116262197494507,99.1370656254605,99.1370656254605
10.617692232131958,99.03390130719937,99.03390130719937
11.121358633041382,98.92421006293627,98.92421006293627
11.622007131576538,98.80985243433868,98.80985243433868
12.122639894485474,98.68937680476861,98.68937680476861
12.624969244003296,98.56218680952637,98.56218680952637
13.127468347549438,98.42920498077957,98.42920498077957
13.629281520843506,98.28959515207099,98.28959515207099
14.129286289215088,98.14376137170295,98.14376137170295
14.629917621612549,97.99116105126679,97.99116105126679
15.139883041381836,97.8286326697952,97.8286326697952
15.641236543655396,97.66186248899024,97.66186248899024
16.143742561340332,97.48791482557338,97.48791482557338
16.648470163345337,97.30619483116288,97.30619483116288
17.15021586418152,97.118716545591,97.118716545591
17.661089658737183,96.92085687638352,96.92085687638352
18.16128921508789,96.72018947671077,96.72018947671077
18.66245198249817,96.51208635813805,96.51208635813805
19.17168951034546,96.29348535259547,96.29348535259547
19.676523447036743,96.06981406945681,96.06981406945681
20.176735639572144,95.84149587723823,95.84149587723823
20.677698373794556,95.60594988361103,95.60594988361103
21.187007427215576,95.35914399552698,95.35914399552698
21.690648078918457,95.1079831875682,95.1079831875682
22.191507816314697,94.8511908743366,94.8511908743366
22.704065322875977,94.58135180222638,94.58135180222638
23.216798067092896,94.3041855562053,94.3041855562053
23.71861505508423,94.0257470175397,94.0257470175397
24.225308418273926,93.73742352103432,93.73742352103432
24.727374792099,93.44450005035839,93.44450005035839
25.233083486557007,93.14237647936329,93.14237647936329
25.739797115325928,92.83250018767433,92.83250018767433
26.23993945121765,92.51964552047396,92.51964552047396
26.741994857788086,92.19871638345649,92.19871638345649
27.24388313293457,91.8709139953755,91.8709139953755
27.744290113449097,91.53709498790083,91.53709498790083
28.25791072845459,91.18724312154868,91.18724312154868
28.758024215698242,90.83969486739565,90.83969486739565
29.25861120223999,90.48497073461462,90.48497073461462
